generation,N_shifts,logPrior,logLik,eventRate,acceptRate
150750000,11,42.0229,-3805.63,5.39706,0.257
150760000,12,57.4477,-3804,5.71595,0.232
150770000,9,40.2305,-3814.52,5.53705,0.255
150780000,11,44.6783,-3791.42,5.35384,0.227
150790000,12,50.0668,-3802.88,7.68804,0.267
150800000,11,50.8844,-3799.31,5.86502,0.227
150810000,10,41.6184,-3810.01,6.41352,0.1915
150820000,8,34.3925,-3823.72,4.42855,0.212
150830000,11,50.0165,-3808.81,6.30327,0.227
150840000,9,38.2563,-3794.91,7.1584,0.21
150850000,8,30.6843,-3820.74,3.49058,0.228455
150860000,10,45.1409,-3801.82,5.88405,0.193
150870000,10,44.6188,-3828.22,4.34382,0.258
150880000,13,59.6724,-3790.23,6.43542,0.221
150890000,10,39.0428,-3806.47,3.82482,0.200308
150900000,11,42.3241,-3805.96,7.52309,0.2665
150910000,9,37.1159,-3808.52,5.01646,0.205
150920000,10,36.4843,-3803.7,5.27435,0.200267
150930000,11,52.5581,-3816.52,2.12729,0.254364
150940000,12,53.3219,-3820.41,4.09598,0.208
150950000,12,45.9139,-3801.68,5.23951,0.2225
150960000,10,44.4128,-3801.89,3.5165,0.177
150970000,9,34.8599,-3812.18,7.00836,0.195
150980000,9,38.9301,-3814.87,4.75809,0.228
150990000,16,62.5255,-3786.72,8.17682,0.26
151000000,12,49.155,-3800.62,7.09636,0.23
151010000,11,43.2922,-3803.43,5.44447,0.232
151020000,11,40.9961,-3807.75,5.59088,0.266
151030000,9,36.0454,-3801.37,3.07559,0.194333
151040000,8,36.7946,-3827.12,2.60382,0.227
151050000,8,33.4842,-3823.2,3.60261,0.251
151060000,8,25.0322,-3807.36,5.33595,0.181
151070000,8,31.4504,-3810.38,4.20445,0.183667
151080000,9,42.1245,-3821.07,5.286,0.219
151090000,10,44.7633,-3811.04,7.35998,0.2275
151100000,10,37.1434,-3809.29,5.38729,0.262
151110000,11,51.7003,-3800.65,7.05199,0.214
151120000,8,32.952,-3832.33,4.8924,0.171
151130000,9,42.046,-3829.3,4.70648,0.261
151140000,10,46.6483,-3805.16,5.95889,0.215
151150000,8,32.5319,-3836.05,5.87328,0.225
151160000,8,35.8498,-3824.1,4.96283,0.248667
151170000,9,42.3983,-3817.58,3.7881,0.231375
151180000,10,39.2009,-3810.47,4.59976,0.216
151190000,9,35.063,-3800.78,8.23889,0.183
151200000,10,42.2421,-3800.47,7.37445,0.1993
151210000,11,47.2083,-3811.34,2.63675,0.265
151220000,11,43.2558,-3800.95,6.21462,0.25
151230000,9,37.9272,-3806.43,3.69223,0.23
151240000,9,39.4288,-3801.17,4.07987,0.223
151250000,10,39.1318,-3821.27,2.402,0.235
151260000,10,35.2153,-3817.02,6.41837,0.254333
151270000,9,36.2533,-3812.07,2.92174,0.2285
151280000,11,43.47,-3814.75,8.4527,0.242
151290000,12,51.3342,-3811.69,7.88486,0.259619
151300000,9,42.4529,-3812.75,6.88619,0.226
151310000,8,29.6809,-3820.34,7.99046,0.218
151320000,9,35.4906,-3818.76,7.13014,0.235
151330000,11,54.3343,-3796.01,2.81217,0.205
151340000,8,31.2925,-3826.15,5.40307,0.24
151350000,8,34.6796,-3825.06,3.07469,0.20675
151360000,8,28.6228,-3823.15,3.82804,0.232
151370000,9,35.8905,-3817.49,6.55999,0.217
151380000,13,56.0254,-3800.83,7.11379,0.201
151390000,8,33.7743,-3825.42,4.81832,0.237
151400000,11,46.9496,-3803.95,5.74609,0.205
151410000,12,54.8474,-3800.52,8.16809,0.236
151420000,7,28.4522,-3826.04,4.76566,0.202
151430000,8,27.2343,-3820.22,5.19934,0.185
151440000,9,33.6231,-3813.46,6.41193,0.197
151450000,8,20.3802,-3822.51,7.25142,0.199
151460000,10,42.0608,-3811.61,9.84892,0.208333
151470000,9,35.1925,-3813.5,3.51903,0.2296
151480000,9,35.8115,-3821.24,6.97581,0.215458
151490000,9,40.5399,-3815.9,3.14145,0.244
151500000,10,40.7887,-3804.43,3.11998,0.209
151510000,10,47.2399,-3810.02,5.9033,0.251
151520000,10,43.6566,-3806.44,4.83706,0.2125
151530000,12,57.263,-3792,5.73511,0.2465
151540000,13,54.6144,-3800.6,7.57761,0.264
151550000,11,43.0607,-3808.56,6.68804,0.258429
151560000,11,48.4763,-3801.19,6.91382,0.212
151570000,8,30.4149,-3817.93,7.17507,0.218
151580000,10,45.7057,-3804.86,4.94268,0.202
151590000,11,49.1971,-3814.84,4.2725,0.286
151600000,11,47.8089,-3794.57,7.4954,0.2458
151610000,9,32.8066,-3811.12,3.40305,0.162
151620000,10,40.6998,-3808.14,4.3771,0.252
151630000,9,39.2031,-3815.21,3.92966,0.238
151640000,10,42.4634,-3817.16,5.2529,0.27425
151650000,11,52.3248,-3808.22,5.55302,0.258
151660000,11,48.5552,-3800.2,4.97401,0.247
151670000,12,45.996,-3799.27,6.81448,0.231
151680000,9,35.0308,-3805.84,8.35495,0.196429
151690000,11,45.7995,-3807.84,7.63967,0.26
151700000,12,47.95,-3807.85,7.59417,0.262
151710000,11,44.5463,-3800.04,7.44386,0.23
151720000,9,38.2106,-3819.13,6.38695,0.252
151730000,9,39.5183,-3802.87,5.81131,0.2295
151740000,10,43.8995,-3813.38,5.46368,0.2622
151750000,9,43.0439,-3801.28,3.70501,0.236875
151760000,7,32.7804,-3825.57,1.8365,0.231
151770000,11,45.7043,-3800.52,5.21353,0.247
151780000,11,46.425,-3820.17,7.31254,0.278
151790000,12,60.813,-3797.88,5.91851,0.23
151800000,10,42.5982,-3798.98,4.20959,0.213786
151810000,10,46.6421,-3811.98,5.22293,0.282
151820000,8,31.5396,-3822.75,4.23782,0.234
151830000,9,36.8165,-3811.73,4.5068,0.223
151840000,7,32.5812,-3830.45,1.30103,0.218
151850000,10,44.6583,-3807.41,4.7399,0.211
151860000,10,46.9904,-3810.22,2.58045,0.228
151870000,10,45.6858,-3804.22,6.38697,0.276
151880000,11,43.7088,-3800.66,7.24491,0.227
151890000,13,59.5718,-3796.08,4.82044,0.274
151900000,8,32.5984,-3819.4,6.68728,0.215143
151910000,13,57.0179,-3807.84,6.96281,0.281
151920000,12,51.3995,-3803.78,9.79222,0.253417
151930000,10,44.0671,-3802.79,3.70617,0.221
151940000,11,45.4282,-3796.95,5.02248,0.237
151950000,13,55.5997,-3810.81,5.92743,0.29525
151960000,12,51.3093,-3792.01,3.51816,0.277
151970000,13,52.9772,-3791.89,6.474,0.2595
151980000,9,37.9581,-3808.02,3.27947,0.215
151990000,10,35.9939,-3818.86,5.08441,0.235
152000000,10,37.841,-3807.66,7.96174,0.219333
152010000,11,45.6522,-3807.93,6.04336,0.18475
152020000,10,39.8857,-3796.43,3.17662,0.2134
152030000,9,34.5267,-3825.05,5.26708,0.213
152040000,11,42.6876,-3793.96,7.75564,0.189
152050000,8,33.2399,-3830.15,3.76578,0.227
152060000,9,37.3987,-3802.34,3.53758,0.2155
152070000,8,28.3095,-3825.71,8.16917,0.231
152080000,8,28.7099,-3811.77,5.74174,0.193833
152090000,11,38.9955,-3812.3,4.82691,0.194
152100000,11,48.1339,-3814.84,6.01181,0.249
152110000,9,31.6442,-3816.49,4.19919,0.199
152120000,11,46.4754,-3799.51,3.86697,0.191
152130000,12,46.1722,-3792.04,8.86047,0.1945
152140000,9,38.1429,-3822.94,5.88479,0.259
152150000,8,36.0487,-3827.21,3.98041,0.261
152160000,9,37.3179,-3817.99,3.87185,0.2325
152170000,10,43.0396,-3824.05,4.44953,0.263
152180000,12,51.1178,-3801.74,7.07126,0.2324
152190000,12,47.1655,-3799.37,6.97786,0.215944
152200000,13,48.5649,-3795.64,7.27759,0.228
152210000,10,38.3955,-3820.54,10.9946,0.242
152220000,11,44.9639,-3815.59,7.63679,0.25892
152230000,9,36.6944,-3819.84,3.49414,0.246
152240000,9,31.4583,-3813.69,7.07605,0.232
152250000,8,29.2395,-3816.2,5.70812,0.212
152260000,9,37.528,-3813.96,3.73939,0.211
152270000,11,38.127,-3801.89,6.37219,0.228
152280000,9,40.7416,-3826.34,5.62996,0.292
152290000,11,38.0163,-3800.56,5.91702,0.187
152300000,11,47.8722,-3816.94,7.23293,0.2915
152310000,10,37.2266,-3809.7,2.80443,0.192
152320000,13,51.7427,-3803.59,10.7424,0.221
152330000,11,41.5868,-3797.23,6.04683,0.24575
152340000,12,51.9177,-3817.05,6.71583,0.273
152350000,14,57.9311,-3801.24,3.34137,0.269
152360000,11,40.0694,-3810.84,9.14343,0.223
152370000,8,23.8156,-3807.65,6.89265,0.172
152380000,10,39.0853,-3814.99,5.15048,0.25
152390000,8,32.9371,-3826.81,5.67954,0.217333
152400000,8,35.6776,-3824.63,3.40825,0.213
152410000,15,69.1947,-3794.67,9.39233,0.25475
152420000,10,41.7088,-3804.32,4.96985,0.245833
152430000,11,41.0736,-3801.64,3.48828,0.242333
152440000,11,48.018,-3815.05,5.87945,0.271
152450000,11,46.5862,-3810.63,5.41299,0.232
152460000,10,41.6954,-3823.43,6.35339,0.24
152470000,8,27.4065,-3812.47,4.49428,0.145
152480000,10,38.777,-3806.6,4.48878,0.206
152490000,10,39.4124,-3821.91,3.61949,0.275
152500000,12,55.6963,-3803.04,5.34794,0.279
152510000,8,34.4528,-3821.04,2.27693,0.206
152520000,9,36.2409,-3828.43,6.09521,0.2625
152530000,9,34.6198,-3821.28,6.15253,0.225
152540000,9,37.8988,-3814.05,5.65993,0.214
152550000,9,40.8801,-3823.8,3.93003,0.25
152560000,11,48.5721,-3804.05,8.42435,0.215684
152570000,10,39.186,-3812.84,6.43151,0.22
152580000,9,35.771,-3811.39,4.29983,0.185167
152590000,11,46.038,-3812.34,5.77441,0.227
152600000,11,41.8814,-3802.63,9.30199,0.2292
152610000,8,35.0473,-3814.11,4.6207,0.228091
152620000,10,42.5045,-3824.77,5.17345,0.2365
152630000,11,43.5985,-3816.8,6.33467,0.254
152640000,11,44.4396,-3809.61,5.81225,0.2505
152650000,8,28.4848,-3814.07,5.28044,0.195
152660000,11,46.3474,-3810,5.13383,0.286333
152670000,12,52.68,-3803.53,6.64508,0.256
152680000,8,28.6788,-3814.44,6.6346,0.195577
152690000,11,49.7914,-3808.48,5.30048,0.26
152700000,12,56.4129,-3806.26,5.62918,0.305
152710000,8,25.1236,-3812.81,7.12821,0.16
152720000,8,28.3307,-3813.07,4.40932,0.171
152730000,10,39.2904,-3821.96,5.44086,0.193
152740000,11,47.6419,-3804.68,4.51847,0.205385
152750000,13,46.0758,-3803.55,8.96393,0.281
152760000,10,45.8044,-3803.04,4.69256,0.195857
152770000,14,61.7208,-3794.51,6.00542,0.243
152780000,11,49.37,-3805.03,4.13137,0.26575
152790000,12,49.0072,-3802.25,6.99998,0.287625
152800000,10,37.8705,-3797.61,3.93163,0.194
152810000,10,38.269,-3804.04,3.93559,0.214
152820000,14,62.9392,-3806.27,5.77056,0.281
152830000,10,39.759,-3820.37,5.77386,0.2425
152840000,10,47.2877,-3822.07,6.02511,0.22
152850000,9,29.9394,-3807.69,7.24551,0.214
152860000,11,52.0543,-3809.2,6.89349,0.238
152870000,11,53.8977,-3804.12,5.08121,0.243
152880000,8,29.8132,-3817.94,4.15036,0.194333
152890000,8,34.0353,-3827.38,4.7631,0.245846
152900000,9,38.6389,-3812.22,4.64554,0.218
152910000,8,33.8808,-3826.87,6.39548,0.201667
152920000,11,48.8034,-3807.18,4.35091,0.264
152930000,10,44.8314,-3812.29,5.99437,0.241
152940000,8,32.2367,-3821.83,4.92541,0.231
152950000,12,54.078,-3810.21,6.90001,0.27
152960000,9,37.8504,-3818.26,4.50919,0.273
152970000,12,47.2483,-3813.37,3.85251,0.254667
152980000,11,52.3977,-3805.25,5.95622,0.262
152990000,12,53.5883,-3816.85,6.68369,0.2616
153000000,13,58.2435,-3791.81,5.283,0.269167
153010000,10,43.0531,-3819.93,4.49205,0.231
153020000,12,53.6828,-3802.64,8.94346,0.286
153030000,11,47.3273,-3809.34,6.74572,0.234
153040000,13,57.0363,-3792.41,4.81638,0.281
153050000,11,51.7569,-3809.57,8.3496,0.258
153060000,10,40.1485,-3806.67,6.89639,0.211
153070000,12,62.1538,-3820.02,5.03447,0.2835
153080000,10,51.6551,-3817.78,4.57639,0.228
153090000,10,45.3669,-3810.69,6.48877,0.25275
153100000,8,42.2942,-3823.98,3.28587,0.209
153110000,11,48.0193,-3807.55,6.23469,0.276545
153120000,11,50.8051,-3808.95,5.22002,0.265
153130000,12,42.1423,-3810.68,8.73745,0.28
153140000,11,44.0608,-3808.68,6.69361,0.246
153150000,9,34.1285,-3809.07,5.03849,0.219571
153160000,13,57.855,-3800.22,6.56479,0.264
153170000,10,40.8154,-3818.36,5.26379,0.2275
153180000,12,54.078,-3801.38,4.04997,0.239
153190000,12,53.7866,-3795.76,8.36927,0.244
153200000,15,66.2677,-3788.62,9.1044,0.263
153210000,11,45.4051,-3809.56,7.094,0.292333
153220000,10,36.3533,-3813.54,9.66273,0.254
153230000,10,45.0045,-3807.57,4.58057,0.22
153240000,13,62.3756,-3798.54,4.87023,0.251
153250000,13,52.776,-3808.39,8.02964,0.296
153260000,13,51.8627,-3801.5,8.43563,0.2445
153270000,12,52.8692,-3793.97,5.54799,0.250125
153280000,13,58.0086,-3796.18,5.98017,0.255
153290000,13,52.5541,-3804.12,9.13789,0.2698
153300000,11,45.3187,-3808.59,5.43327,0.249
153310000,12,48.1626,-3806.12,3.84593,0.2775
153320000,14,58.4153,-3794.5,7.39636,0.276
153330000,14,51.5303,-3803.72,7.70988,0.256
153340000,13,43.0894,-3788.8,6.4957,0.222
153350000,12,46.372,-3794.08,4.79156,0.234059
153360000,11,45.0116,-3805.4,5.63774,0.249
153370000,11,43.5341,-3818.57,3.04826,0.235
153380000,14,53.6921,-3793.34,7.3995,0.250333
153390000,10,38.3081,-3813.57,6.26926,0.194
153400000,10,31.3444,-3816.09,7.48466,0.23
153410000,14,61.5535,-3793.01,5.94407,0.281
153420000,13,56.1213,-3787.96,5.29604,0.234
153430000,13,62.2784,-3789.71,5.91729,0.254
153440000,14,61.1946,-3796.51,9.03599,0.294
153450000,10,35.8589,-3826.37,6.50816,0.243
153460000,11,49.3431,-3807.76,4.60988,0.2664
153470000,11,50.9865,-3801.52,3.94249,0.22875
153480000,9,39.8015,-3815.94,2.8856,0.2788
153490000,12,50.6957,-3810.5,4.62199,0.278
153500000,10,36.1398,-3816.92,6.92978,0.281125
153510000,9,39.1162,-3824.13,3.58657,0.24287
153520000,12,46.4342,-3810.46,7.00921,0.222909
153530000,12,50.7411,-3802.52,6.20985,0.248
153540000,14,61.5145,-3793.71,4.19064,0.245
153550000,10,37.5965,-3815.77,4.25201,0.235
153560000,9,35.1369,-3806.47,5.77681,0.1895
153570000,11,46.1819,-3807.66,4.68574,0.233
153580000,13,56.883,-3810.47,7.18411,0.298
153590000,12,49.9819,-3809.74,6.86285,0.257
153600000,13,51.2272,-3793.34,6.84548,0.249
153610000,11,38.938,-3806.27,11.5448,0.267
153620000,9,38.0142,-3807.53,4.71454,0.201667
153630000,10,40.9917,-3813.64,7.36804,0.2265
153640000,10,45.5841,-3803.59,4.73774,0.246
153650000,9,33.4347,-3812.89,4.64452,0.185
153660000,11,48.8065,-3802.75,4.26466,0.212
153670000,10,35.9404,-3815.79,5.68846,0.228655
153680000,10,42.8277,-3800.32,6.00531,0.247
153690000,9,31.0218,-3822.74,6.853,0.204
153700000,11,43.4289,-3803.93,6.18318,0.24875
153710000,11,46.6329,-3805.13,3.03469,0.216
153720000,12,55.6042,-3808.47,4.08378,0.264
153730000,12,53.9277,-3811.58,5.71024,0.259
153740000,12,54.8199,-3794.34,4.73869,0.232
153750000,13,57.0076,-3795.91,10.1387,0.329
153760000,15,67.1118,-3803.76,5.44452,0.251
153770000,8,31.1902,-3813.96,6.34753,0.218
153780000,13,58.9634,-3795.69,3.82335,0.229
153790000,17,63.4063,-3787.85,12.6834,0.281
153800000,13,57.3102,-3788.84,6.6227,0.26425
153810000,14,64.8909,-3796.49,5.62053,0.2852
153820000,10,38.6513,-3816.54,6.53371,0.2505
153830000,9,38.5874,-3816.58,4.13058,0.215
153840000,9,35.512,-3825.39,4.14736,0.28
153850000,13,59.2012,-3799.63,6.24802,0.24
153860000,11,50.1319,-3808.21,3.77926,0.186
153870000,11,45.5807,-3801.15,8.567,0.216
153880000,13,60.0965,-3799.26,5.74793,0.268
153890000,14,59.5757,-3779.4,9.17674,0.272
153900000,12,53.3488,-3817.21,3.67072,0.255
153910000,10,30.278,-3797.41,11.5701,0.206
153920000,8,32.1478,-3828.31,6.32254,0.219
153930000,9,39.1036,-3825.99,5.89197,0.219
153940000,10,39.143,-3791.73,3.50036,0.228273
153950000,12,49.4996,-3789.33,5.70657,0.242
153960000,11,40.9516,-3792.79,10.2742,0.22175
153970000,12,50.7927,-3805.16,7.20546,0.252
153980000,11,44.472,-3807.82,8.57267,0.258222
153990000,13,55.9717,-3815.87,6.184,0.219
154000000,13,54.0384,-3810.74,7.20947,0.261667
154010000,11,45.1328,-3802.07,5.43873,0.216292
154020000,12,52.2722,-3787.06,5.42117,0.215
154030000,9,37.5615,-3807.72,5.03945,0.187
154040000,10,40.2681,-3798.91,5.24064,0.236
154050000,8,37.7077,-3814.13,2.07018,0.18725
154060000,12,49.0893,-3795.26,4.81541,0.231
154070000,9,36.0483,-3806.56,7.6521,0.244
154080000,9,37.4172,-3803.51,4.19868,0.200444
154090000,12,57.1463,-3808.06,6.38013,0.246
154100000,12,56.7995,-3800.51,5.66183,0.212
154110000,9,34.0099,-3818.04,6.81225,0.248
154120000,13,59.3974,-3801.51,4.99129,0.224
154130000,8,29.1431,-3834.72,3.66204,0.22
154140000,8,35.9656,-3809.19,1.9721,0.181667
154150000,11,49.2848,-3804.79,7.72337,0.229
154160000,12,55.7055,-3800.34,6.56422,0.238
154170000,12,50.7338,-3796.88,6.3699,0.2354
154180000,10,42.7272,-3808.52,7.88213,0.268
154190000,10,47.5131,-3830.23,5.71084,0.193
154200000,9,35.3672,-3811.85,3.44078,0.234857
154210000,13,60.1343,-3793.64,6.59211,0.227
154220000,9,29.6705,-3820.47,6.13512,0.221105
154230000,10,44.2192,-3815.71,4.63756,0.2214
154240000,12,53.7508,-3791.73,6.38018,0.222
154250000,15,67.0097,-3789.34,6.21543,0.231
154260000,8,30.1804,-3829.12,3.72609,0.218
154270000,13,51.3771,-3803.71,9.10999,0.262
154280000,9,33.3922,-3808.49,5.45947,0.234
154290000,9,32.3451,-3820.31,6.83513,0.215286
154300000,12,51.7119,-3811.87,7.86,0.269
154310000,9,40.7219,-3830.24,6.37931,0.252833
154320000,8,30.8272,-3824.85,5.16875,0.235
154330000,9,31.1419,-3820.5,4.22514,0.208
154340000,8,33.3224,-3821.77,5.75504,0.219182
154350000,14,53.6658,-3793.75,8.46051,0.252
154360000,10,40.6523,-3814.79,6.63052,0.235
154370000,11,41.8914,-3810.54,4.86252,0.242
154380000,7,28.3066,-3834.72,4.26224,0.216833
154390000,10,45.9449,-3808.44,3.7504,0.242
154400000,11,47.002,-3796.86,4.51159,0.215
154410000,13,49.8613,-3784.5,9.2464,0.242
154420000,11,41.0451,-3819,7.51727,0.276143
154430000,13,57.8102,-3804.97,6.80707,0.258
154440000,11,45.7382,-3801.84,4.61004,0.217
154450000,12,41.6751,-3799.88,8.67606,0.243
154460000,12,57.7576,-3801.22,3.98553,0.2398
154470000,10,38.4536,-3828.74,4.6733,0.277
154480000,11,37.8323,-3796.87,9.5122,0.253
154490000,13,51.2218,-3795.02,8.10059,0.2353
154500000,11,50.5768,-3827.71,6.21328,0.243636
154510000,13,55.5972,-3800.74,6.6551,0.252455
154520000,9,41.678,-3829.41,2.35208,0.220389
154530000,8,35.3071,-3821.16,4.74347,0.233
154540000,10,37.2578,-3820.25,9.13778,0.239
154550000,9,42.0755,-3807.76,4.32447,0.209
154560000,10,37.749,-3795.04,5.27829,0.2316
154570000,10,43.3457,-3800.52,3.63894,0.214
154580000,14,65.642,-3789.87,6.02466,0.26275
154590000,11,42.6451,-3804.65,6.95944,0.228
154600000,11,50.4332,-3825.72,6.00679,0.236
154610000,9,36.234,-3803.17,1.97122,0.21275
154620000,9,33.4301,-3803.42,7.29506,0.199778
154630000,7,26.5471,-3833.12,4.59578,0.226
154640000,7,27.4587,-3838.74,5.58453,0.193
154650000,13,51.4207,-3794.03,9.28401,0.241333
154660000,12,57.3038,-3801.04,5.10519,0.206
154670000,8,31.3889,-3825.22,4.48538,0.222
154680000,10,44.2232,-3809.22,5.65867,0.239333
154690000,13,54.7458,-3786.54,5.92477,0.237
154700000,12,50.374,-3790.44,8.74579,0.216
154710000,11,46.6611,-3793.39,5.56423,0.224
154720000,9,38.6994,-3818.52,4.5257,0.2291
154730000,7,29.5589,-3828.41,5.21717,0.212017
154740000,10,47.1658,-3808.62,6.62901,0.23
154750000,10,40.0471,-3822.18,7.08805,0.246
154760000,11,46.3794,-3812.69,4.04382,0.251
154770000,10,35.5696,-3816.06,6.65619,0.2265
154780000,11,41.363,-3793.74,5.30733,0.22725
154790000,9,40.2326,-3817.5,3.35719,0.203
154800000,9,33.168,-3818.45,6.79106,0.214
154810000,8,28.2813,-3822.62,3.5431,0.2305
154820000,12,49.8933,-3787.07,8.67854,0.222
154830000,9,37.2519,-3821.99,4.94226,0.24
154840000,11,51.0713,-3798.33,3.32148,0.220444
154850000,12,54.5754,-3804.58,6.09708,0.223333
154860000,11,51.4503,-3799.04,6.62689,0.2415
154870000,12,56.6491,-3796.22,4.92798,0.222
154880000,13,56.1198,-3788.21,8.44433,0.252
154890000,12,47.5443,-3792.43,4.70788,0.232583
154900000,13,46.5794,-3791.12,7.8336,0.249
154910000,10,41.7228,-3806.58,6.67301,0.216
154920000,11,47.9294,-3802.84,6.18554,0.215
154930000,9,39.258,-3806.1,3.59854,0.182
154940000,9,41.3007,-3830.93,3.45689,0.251
154950000,8,26.4318,-3822.96,9.64155,0.251
154960000,10,38.5221,-3820.79,6.47639,0.264
154970000,8,36.4219,-3822.32,3.09458,0.224667
154980000,10,40.2264,-3806.32,4.95112,0.246
154990000,9,38.4126,-3807.27,3.42254,0.187
155000000,7,30.2332,-3824.27,3.81386,0.229
155010000,9,41.9262,-3816.19,4.60593,0.2
155020000,13,54.0968,-3797.75,4.44287,0.241
155030000,11,44.3091,-3802.22,6.28281,0.235
155040000,10,34.1904,-3812.23,6.49129,0.209
155050000,9,32.7089,-3814.75,5.49771,0.247913
155060000,10,41.2608,-3811.04,3.98146,0.236444
155070000,11,34.4384,-3811.43,6.5131,0.209
155080000,13,61.0643,-3792.86,5.22638,0.26
155090000,10,40.5552,-3797.59,5.87508,0.22375
155100000,9,34.094,-3822.66,5.41783,0.2403
155110000,12,42.814,-3807.2,8.66577,0.251667
155120000,13,59.9493,-3788.79,10.0131,0.275
155130000,12,50.8606,-3799.82,7.81457,0.2565
155140000,10,44.4394,-3808.28,4.13841,0.216522
155150000,7,29.5325,-3833.92,3.47328,0.226088
155160000,9,36.9952,-3807.67,4.48554,0.21
155170000,13,56.425,-3794.42,5.11048,0.279
155180000,9,37.014,-3806.75,2.08489,0.213
155190000,7,31.5665,-3830.41,3.87622,0.238385
155200000,11,43.1564,-3809.07,4.66683,0.242
155210000,11,46.2748,-3807.77,4.10017,0.2265
155220000,11,51.3018,-3801.97,5.46269,0.255
155230000,12,50.4151,-3799.41,6.08836,0.239
155240000,11,49.507,-3819.65,6.14024,0.231
155250000,9,35.9118,-3812.32,5.64018,0.222
155260000,9,34.885,-3812.76,4.44238,0.276
155270000,10,41.7976,-3815.79,7.42871,0.209333
155280000,11,45.0592,-3809.52,6.39169,0.24
155290000,12,45.584,-3804.13,5.05494,0.242
155300000,11,37.7066,-3806.04,6.01614,0.234
155310000,11,53.8037,-3831.7,3.20227,0.269
155320000,11,46.7172,-3798.7,4.4647,0.222
155330000,11,46.2273,-3819.56,8.96671,0.252
155340000,11,49.9754,-3824.19,5.75921,0.229222
155350000,12,46.5619,-3795.62,7.59125,0.23
155360000,8,32.1154,-3824.24,3.51818,0.1738
155370000,13,50.5992,-3797.63,6.52027,0.263
155380000,8,31.273,-3811.05,6.34492,0.16
155390000,8,30.8495,-3822.75,7.70035,0.24475
155400000,9,33.5314,-3808.26,5.01131,0.1992
155410000,9,34.7696,-3819.74,5.98174,0.236
155420000,10,33.4506,-3813.81,3.67154,0.265
155430000,10,34.1311,-3798.04,7.11181,0.182
155440000,11,47.6191,-3818.5,3.23415,0.252
155450000,12,41.5086,-3794.25,5.13659,0.203
155460000,9,38.9765,-3819.72,4.51874,0.243
155470000,10,40.9722,-3797.64,8.537,0.189
155480000,12,53.6284,-3799.99,6.49948,0.213
155490000,14,57.1116,-3789.58,3.96121,0.239571
155500000,8,34.1725,-3826.06,4.90197,0.22025
155510000,13,48.8951,-3788.33,8.20371,0.28
155520000,12,47.2034,-3793.48,6.55757,0.219
155530000,13,60.5522,-3784.83,5.65389,0.24
155540000,12,57.7801,-3789.76,4.29679,0.222
155550000,9,34.343,-3812.35,3.84225,0.174
155560000,15,61.1982,-3779.37,9.85185,0.269875
155570000,17,69.9262,-3770.36,10.439,0.305
155580000,10,41.7488,-3791.6,6.20734,0.202
155590000,10,40.6244,-3810.4,6.08975,0.260833
155600000,13,57.634,-3790.05,5.56518,0.275
155610000,9,37.7357,-3803.06,8.79666,0.203
155620000,16,64.2409,-3779.39,9.28305,0.253154
155630000,10,41.4708,-3794.6,5.5519,0.192
155640000,16,64.6821,-3785.01,7.30178,0.25125
155650000,12,45.6259,-3781.25,9.0303,0.2415
155660000,10,40.0865,-3796.34,8.02636,0.227143
155670000,13,53.1929,-3795.26,8.41728,0.2505
155680000,8,37.8543,-3830.93,2.79269,0.225
155690000,9,33.1382,-3810.16,6.98885,0.232923
155700000,14,60.9297,-3777.83,6.54516,0.256
155710000,12,54.499,-3819.95,5.87272,0.257737
155720000,8,28.3862,-3816.34,7.18632,0.199
155730000,9,40.7813,-3822.32,4.26749,0.2639
155740000,9,39.2152,-3802.22,8.18086,0.209
155750000,9,40.1234,-3804.05,6.41968,0.206
155760000,9,36.0531,-3810.17,6.18728,0.227
155770000,13,56.2928,-3794.1,5.96749,0.246
155780000,9,25.3049,-3813.71,10.311,0.206
155790000,9,42.2621,-3823.11,4.93359,0.244
155800000,11,54.0646,-3818.04,4.67895,0.251667
155810000,12,53.017,-3785.51,7.72533,0.264
155820000,11,47.3963,-3816.24,7.14449,0.265
155830000,11,52.5889,-3799.56,5.27074,0.246
155840000,9,32.4529,-3808.18,5.32924,0.205737
155850000,10,39.7591,-3802.59,6.32652,0.194
155860000,13,62.5895,-3775.22,4.20664,0.248
155870000,13,57.4872,-3780.54,5.85894,0.251
155880000,14,66.9516,-3779.67,7.83953,0.241
155890000,10,38.0091,-3806.95,7.37362,0.250286
155900000,12,57.3406,-3807.53,4.55752,0.27
155910000,15,63.6687,-3775.7,8.1183,0.242
155920000,16,60.324,-3783.49,7.28788,0.237
155930000,9,41.7426,-3821.87,5.23212,0.219
155940000,11,51.1071,-3812.48,6.0677,0.247
155950000,11,45.6778,-3796.78,5.38683,0.228
155960000,13,58.0068,-3789.26,3.82275,0.225778
155970000,9,41.0555,-3816.6,2.48424,0.252077
155980000,12,51.0164,-3789.59,4.37331,0.205
155990000,9,31.8595,-3820.3,3.77311,0.246684
156000000,13,60.6927,-3790.81,5.34514,0.23
156010000,13,58.281,-3802.89,5.3436,0.274
156020000,8,31.6007,-3828.61,4.65453,0.228
156030000,13,51.4269,-3813.71,7.4854,0.287
156040000,13,57.1637,-3808.74,5.14669,0.294
156050000,10,42.8483,-3806.06,3.90237,0.251
156060000,10,41.2936,-3804.77,7.00898,0.22
156070000,14,59.8727,-3804.34,9.10401,0.278
