generation,N_shifts,logPrior,logLik,eventRate,acceptRate
5380000,7,32.5869,-3822.5,4.41416,0.2336
5390000,10,48.4709,-3828.48,2.58554,0.233143
5400000,7,29.7675,-3816.38,3.69509,0.195
5410000,9,39.4706,-3824.76,5.62341,0.2555
5420000,10,49.2962,-3824.16,2.68704,0.276
5430000,6,22.1417,-3829.41,8.04035,0.24375
5440000,9,37.7625,-3809.31,5.31081,0.204
5450000,6,25.1631,-3834.5,2.48629,0.25
5460000,7,31.1767,-3816.21,3.55206,0.211278
5470000,6,28.0726,-3825.97,3.12466,0.17775
5480000,8,33.5421,-3817.73,5.25568,0.2255
5490000,9,39.9656,-3822.12,4.45705,0.244
5500000,8,32.0195,-3818.71,2.57427,0.245333
5510000,9,42.9112,-3821.52,6.41984,0.245
5520000,9,40.2519,-3814.36,5.32259,0.205
5530000,8,31.7881,-3812.04,8.95816,0.228
5540000,8,34.6655,-3824.19,4.31326,0.261429
5550000,10,41.9228,-3806.89,6.28125,0.213333
5560000,8,35.8231,-3827.94,2.71699,0.223778
5570000,8,33.1272,-3821.26,3.57455,0.254
5580000,8,37.0207,-3819.48,2.35297,0.22675
5590000,6,28.6108,-3825.34,1.75178,0.156
5600000,6,25.2398,-3829.73,5.35479,0.212
5610000,9,36.6233,-3819.48,3.09336,0.2355
5620000,6,21.9657,-3827.18,3.80412,0.177833
5630000,7,30.6689,-3832.7,3.73513,0.209
5640000,6,24.807,-3830.79,4.27342,0.243
5650000,9,46.8457,-3826.05,3.10743,0.275
5660000,9,48.5981,-3837.38,2.43004,0.265
5670000,9,47.9194,-3839.68,3.62074,0.224333
5680000,10,49.1142,-3833.09,5.98804,0.277667
5690000,6,28.1043,-3833.83,4.08063,0.203
5700000,8,30.8019,-3826.34,5.83282,0.251429
5710000,7,36.7313,-3837.26,1.52071,0.228615
5720000,10,47.334,-3815.07,3.98172,0.262
5730000,9,36.5405,-3815.26,5.78398,0.229333
5740000,9,35.4069,-3816.43,6.00613,0.211
5750000,8,32.0577,-3822.86,4.32684,0.199
5760000,8,28.8504,-3814.25,6.28818,0.202333
5770000,10,38.8092,-3815,5.12934,0.215
5780000,7,30.7727,-3834.62,3.27228,0.211615
5790000,8,37.5183,-3821.73,3.90873,0.221
5800000,7,32.0714,-3827.36,3.99456,0.211
5810000,8,30.206,-3819.66,7.16689,0.253
5820000,9,40.6953,-3811.44,4.73592,0.236
5830000,6,25.709,-3839.98,3.81706,0.215
5840000,7,33.6164,-3822.98,3.05075,0.243
5850000,7,31.8487,-3831.19,4.00432,0.234583
5860000,8,34.7452,-3829.94,3.81168,0.261
5870000,8,32.3039,-3816.11,4.63705,0.199
5880000,11,48.2149,-3816.63,6.33927,0.233
5890000,9,34.9763,-3813.07,5.72317,0.211
5900000,10,48.7045,-3838.68,3.17099,0.22903
5910000,7,29.8583,-3827.02,4.56691,0.212
5920000,7,27.2187,-3827.46,5.35947,0.19
5930000,7,31.1709,-3823.48,3.98386,0.222
5940000,10,43.2658,-3839.31,5.63644,0.245
5950000,7,27.6493,-3814.77,6.37067,0.214
5960000,9,40.8441,-3835.11,5.6037,0.248842
5970000,7,26.748,-3817.89,7.08618,0.180167
5980000,9,38.9647,-3820.17,5.63258,0.2335
5990000,9,32.1796,-3829.06,6.32217,0.239
6000000,10,47.2162,-3818.9,6.58492,0.249
6010000,9,34.3654,-3818.83,6.73138,0.2535
6020000,10,45.2407,-3812.42,5.77762,0.205
6030000,11,48.8832,-3802.69,3.41957,0.227
6040000,8,29.8167,-3826.2,5.4617,0.246875
6050000,8,37.9086,-3821.6,2.00933,0.238333
6060000,6,24.5901,-3827.4,2.42089,0.203
6070000,6,22.5281,-3829.32,3.29533,0.19
6080000,8,30.8665,-3827.38,6.17833,0.278
6090000,9,34.3056,-3827.63,6.96849,0.257
6100000,8,30.8338,-3832.88,6.40062,0.222143
6110000,7,33.9587,-3820.51,2.65836,0.19275
6120000,9,36.6466,-3818.27,4.28436,0.223
6130000,8,33.356,-3815.81,4.73026,0.227167
6140000,7,23.7904,-3828.53,4.89714,0.207571
6150000,6,19.3715,-3829.16,4.19878,0.185
6160000,7,25.7395,-3825.39,3.72806,0.218833
6170000,7,28.2073,-3829.4,3.86954,0.192429
6180000,6,24.1925,-3833.17,1.61732,0.180333
6190000,7,30.4743,-3825.19,3.80437,0.188
6200000,8,35.8473,-3816.26,3.36483,0.223833
6210000,7,24.2387,-3820.25,5.73371,0.194
6220000,7,21.4106,-3828.28,3.87053,0.19
6230000,6,22.8163,-3825.76,4.35915,0.185
6240000,8,27.6646,-3826.91,4.15735,0.236
6250000,7,26.3037,-3835.97,5.98648,0.231
6260000,8,29.8275,-3821.31,4.08285,0.214
6270000,8,37.6111,-3828.31,3.6066,0.235
6280000,8,30.1137,-3822.25,2.87016,0.2075
6290000,7,26.2195,-3823.72,3.43123,0.178
6300000,6,27.526,-3827.6,3.58712,0.203125
6310000,9,32.821,-3818.3,5.47506,0.2322
6320000,6,25.5574,-3826.87,4.658,0.171
6330000,7,30.1225,-3823.88,3.69159,0.255
6340000,9,41.1546,-3821.6,3.94269,0.232
6350000,9,31.358,-3824.95,7.38355,0.268
6360000,10,43.1811,-3820.03,5.00724,0.285
6370000,6,26.8647,-3831.42,1.32708,0.215833
6380000,7,28.5516,-3828.83,4.25024,0.1695
6390000,7,25.5075,-3826.08,3.07142,0.22
6400000,8,30.0069,-3813.88,6.94994,0.241
6410000,7,26.105,-3828.27,3.57557,0.215
6420000,6,21.4933,-3828.44,5.42884,0.202667
6430000,9,39.4277,-3814.88,3.958,0.218
6440000,9,38.7436,-3820.37,5.68236,0.227667
6450000,10,40.4021,-3822.59,2.8936,0.23337
6460000,8,36.3145,-3821.24,5.15809,0.241
6470000,9,34.1522,-3826.04,8.9302,0.258
6480000,7,34.1488,-3824.08,2.34463,0.193
6490000,6,23.728,-3829.64,3.39011,0.2222
6500000,8,35.3407,-3823.71,4.6266,0.274
6510000,6,23.2691,-3825.63,7.1137,0.225
6520000,9,38.1521,-3818.25,3.42816,0.229
6530000,8,29.3933,-3823.05,3.53693,0.232
6540000,7,26.6797,-3824.39,3.59528,0.180692
6550000,7,31.757,-3821.59,2.15291,0.23
6560000,6,24.8375,-3828.96,3.48489,0.224867
6570000,7,27.2473,-3826.93,5.05384,0.223
6580000,8,33.6105,-3815.78,3.01563,0.1941
6590000,8,31.5224,-3825.31,4.06385,0.235
6600000,9,33.014,-3820.91,5.04027,0.226
6610000,7,26.0914,-3828.45,4.84706,0.214
6620000,7,23.8144,-3837.29,7.22876,0.241
6630000,8,34.5193,-3818.93,3.68431,0.232
6640000,7,31.8641,-3823.24,1.66566,0.23975
6650000,8,32.872,-3826.36,3.18736,0.215917
6660000,8,33.4799,-3821.2,4.34221,0.235
6670000,8,33.1986,-3824.89,2.33482,0.199
6680000,7,31.1364,-3821.18,3.00607,0.234
6690000,9,38.347,-3825.42,4.39907,0.237
6700000,9,42.5378,-3809.18,3.34441,0.238389
6710000,8,31.093,-3823.8,3.1269,0.2465
6720000,11,44.4505,-3831.45,6.95702,0.299
6730000,6,18.4855,-3828.37,6.29424,0.190692
6740000,9,39.6603,-3806.5,4.64205,0.257
6750000,9,37.1285,-3822.07,4.49701,0.216667
6760000,8,31.3274,-3816.88,4.70661,0.195571
6770000,6,24.556,-3827.57,2.71498,0.1835
6780000,6,24.297,-3837.8,3.40234,0.220091
6790000,8,34.1188,-3823.04,4.82052,0.201
6800000,7,29.0524,-3830.18,4.50394,0.259
6810000,8,34.2342,-3824.84,2.82079,0.215
6820000,8,37.2185,-3834.02,2.38836,0.2285
6830000,7,34.5827,-3825.21,3.0349,0.217
6840000,12,51.3176,-3822.68,5.27774,0.262875
6850000,7,28.6393,-3826.7,5.37365,0.225
6860000,7,28.4453,-3833.03,5.64694,0.2186
6870000,10,44.5514,-3810.66,6.03943,0.241
6880000,10,45.4596,-3824.6,3.96521,0.239
6890000,12,50.9154,-3804.96,6.3214,0.273
6900000,10,46.2465,-3814.9,6.45262,0.240143
6910000,10,38.8033,-3809.94,7.90199,0.241182
6920000,9,44.013,-3813.56,4.28802,0.23525
6930000,11,49.2414,-3822.51,9.26465,0.268733
6940000,7,34.1151,-3819.46,2.16201,0.188
6950000,11,48.6899,-3813.44,5.15153,0.236833
6960000,9,36.5758,-3811.09,5.74869,0.197
6970000,8,34.1541,-3824.98,4.56445,0.259
6980000,8,33.2532,-3815.87,3.66139,0.227
6990000,9,37.3138,-3829.1,7.00153,0.281
7000000,8,35.3071,-3826,4.04882,0.247667
7010000,7,27.0854,-3829.74,3.92837,0.214
7020000,11,46.2549,-3808.15,4.58794,0.298
7030000,10,42.625,-3799.97,3.25954,0.273
7040000,11,46.8799,-3798.31,4.55292,0.259
7050000,7,27.5716,-3817.74,3.75035,0.221
7060000,7,31.2495,-3831.52,3.87615,0.214
7070000,8,35.2726,-3819.46,2.20027,0.229
7080000,7,28.4922,-3819.89,3.31034,0.208
7090000,9,41.4693,-3817.65,4.07902,0.2337
7100000,7,29.8116,-3826.86,2.63034,0.207
7110000,10,38.1217,-3825.06,7.25319,0.24
7120000,8,33.1183,-3820.16,3.11981,0.217375
7130000,6,25.3135,-3831.9,3.96295,0.206333
7140000,7,29.7041,-3832.79,6.12585,0.233
7150000,6,25.8057,-3828.94,3.00646,0.2245
7160000,7,29.0076,-3826.42,3.38272,0.198667
7170000,8,33.6641,-3826.13,5.30838,0.212143
7180000,6,23.0643,-3829.48,4.73834,0.196
7190000,8,30.8066,-3828.44,7.31445,0.238
7200000,7,30.7744,-3828.25,1.70662,0.235
7210000,9,32.594,-3830.02,7.1578,0.2625
7220000,7,20.5129,-3820.07,8.04341,0.2028
7230000,8,32.623,-3817.11,4.93148,0.214
7240000,7,26.4503,-3818.32,5.3226,0.2064
7250000,7,28.8946,-3823.82,3.95038,0.219
7260000,8,34.784,-3819.04,4.31425,0.1864
7270000,6,24.3214,-3823.35,3.24903,0.192125
7280000,8,37.4451,-3816.56,2.68995,0.262
7290000,6,24.6778,-3833.87,3.5866,0.18
7300000,7,27.5696,-3825.25,4.89087,0.226
7310000,6,21.5569,-3828.44,5.14477,0.231
7320000,7,30.0076,-3822.41,2.33948,0.228333
7330000,7,24.8645,-3826.21,6.41346,0.209
7340000,7,28.1978,-3832.47,3.52433,0.1954
7350000,9,34.4891,-3812.1,3.85949,0.185
7360000,7,30.1754,-3823.03,5.74399,0.211
7370000,8,34.5114,-3821.03,4.21111,0.255
7380000,7,27.8702,-3820.77,4.51276,0.2215
7390000,9,41.015,-3817.43,5.31326,0.232773
7400000,10,44.1422,-3809.95,5.62,0.261
7410000,8,38.7367,-3824.56,2.87155,0.224
7420000,8,35.9,-3821.06,3.46044,0.22
7430000,7,28.7767,-3837.86,2.87722,0.26
7440000,7,31.7675,-3816.92,2.36756,0.1995
7450000,8,32.7435,-3822.03,4.26347,0.236
7460000,9,39.0123,-3819.61,5.67623,0.235
7470000,7,31.2751,-3833,5.84481,0.213
7480000,8,37.3502,-3833.03,3.28641,0.224333
7490000,8,38.4077,-3823.82,3.46949,0.241444
7500000,6,22.9929,-3824.76,1.50458,0.2
7510000,6,20.9595,-3830.13,1.69978,0.196
7520000,8,25.9092,-3830.23,5.15322,0.197
7530000,8,30.4712,-3824.84,4.50044,0.178
7540000,11,37.0368,-3809.34,7.29198,0.269
7550000,7,25.0289,-3824.64,3.0082,0.19575
7560000,6,26.012,-3833.97,2.23012,0.229
7570000,6,21.2766,-3831.21,2.20244,0.157
7580000,7,25.6643,-3821.01,6.8609,0.195
7590000,8,30.9286,-3818.51,5.13078,0.214667
7600000,9,31.4303,-3814.95,2.93771,0.17
7610000,7,33.3414,-3814.35,5.52199,0.2406
7620000,7,32.4684,-3834.64,1.96453,0.221344
7630000,8,40.6434,-3820.84,2.54936,0.221
7640000,8,29.8342,-3807.56,3.95158,0.155
7650000,7,31.8107,-3822.54,3.63769,0.1952
7660000,6,24.4036,-3835.1,2.94945,0.206111
7670000,7,30.4488,-3826.84,4.59802,0.193571
7680000,7,31.7358,-3823.81,3.21242,0.198143
7690000,9,27.2351,-3820.61,7.57955,0.199
7700000,9,41.7539,-3811.79,6.67293,0.224
7710000,8,32.6327,-3817.23,2.76924,0.1995
7720000,7,30.3335,-3826.26,3.29372,0.19
7730000,8,32.1845,-3815.56,4.30466,0.195
7740000,9,41.4857,-3819.13,2.44672,0.231
7750000,8,40.0532,-3817.09,2.44388,0.251
7760000,8,36.4792,-3820.03,3.2811,0.245
7770000,8,28.0435,-3828.36,5.88641,0.235
7780000,10,46.3312,-3817.07,6.81926,0.29
7790000,8,33.9248,-3815.77,6.03807,0.2188
7800000,9,41.8902,-3809.54,4.42226,0.269
7810000,6,15.6062,-3829.38,1.48335,0.216917
7820000,6,22.4474,-3823.87,5.7703,0.193
7830000,8,36.9248,-3824.54,3.55564,0.224875
7840000,9,40.8708,-3813.46,2.69981,0.242
7850000,7,28.6205,-3812.21,4.27238,0.184
7860000,6,19.1817,-3838.94,3.42667,0.161
7870000,10,45.3248,-3833.58,5.47285,0.2026
7880000,8,32.7145,-3813.84,4.66395,0.2074
7890000,7,25.5276,-3819.54,6.41141,0.188
7900000,8,29.6509,-3827.01,6.49009,0.205621
7910000,11,44.213,-3805.49,10.2864,0.294
7920000,11,50.8459,-3811,4.85761,0.281
7930000,8,35.1122,-3828.69,3.23587,0.19
7940000,6,25.1026,-3826.68,2.80605,0.23475
7950000,9,32.9347,-3821.95,6.14946,0.219333
7960000,7,33.2318,-3816.35,2.55146,0.237
7970000,9,40.6756,-3827.32,4.8401,0.242333
7980000,6,15.5858,-3828.84,5.68747,0.199429
7990000,8,39.3626,-3816.63,4.6016,0.23
8000000,9,42.0656,-3810.1,4.24382,0.25425
8010000,9,34.6063,-3824.09,5.5318,0.243
8020000,7,31.8218,-3828.86,2.9919,0.222
8030000,10,49.2158,-3824.44,3.18796,0.242
8040000,6,18.2883,-3830.82,8.78838,0.179
8050000,7,32.0821,-3820.81,5.09272,0.201
8060000,7,29.6601,-3825.19,2.29559,0.2085
8070000,7,31.7088,-3826.08,3.75713,0.227
8080000,9,31.3998,-3824.06,4.37613,0.229
8090000,8,36.7956,-3821.7,4.50343,0.26
8100000,6,25.6565,-3827.01,2.66914,0.195
8110000,6,23.1164,-3833.47,2.01904,0.239519
8120000,10,43.1011,-3813.05,4.29056,0.24425
8130000,7,25.6368,-3823.84,3.90335,0.188
8140000,7,28.8953,-3827.5,4.18889,0.242
8150000,9,43.1351,-3808.55,2.195,0.21
8160000,7,29.8636,-3821.41,3.41529,0.209
8170000,8,32.5884,-3819.87,4.16201,0.23
8180000,8,37.1452,-3807.22,4.05467,0.228
8190000,6,24.2379,-3826.25,1.37822,0.188
8200000,7,30.6553,-3827.29,2.5913,0.263667
8210000,6,24.4682,-3827.4,6.28467,0.232
8220000,8,35.2379,-3810.88,1.93904,0.2485
8230000,9,35.0248,-3812.64,6.03816,0.215
8240000,8,33.6175,-3814.76,4.33139,0.241
8250000,8,30.4641,-3815.73,7.804,0.219
8260000,9,32.9239,-3810.38,5.08315,0.241
8270000,10,44.121,-3805.37,6.13517,0.25
8280000,10,40.1944,-3812.13,6.33621,0.245
8290000,10,42.8992,-3813.1,4.91422,0.242
8300000,10,41.297,-3821.51,7.29645,0.276
8310000,10,39.066,-3824.03,6.49483,0.266
8320000,8,29.5013,-3817.79,7.15848,0.225316
8330000,9,40.2442,-3818.02,4.76972,0.323
8340000,8,34.5774,-3816.89,7.94312,0.2105
8350000,6,21.2463,-3825.11,5.03978,0.204273
8360000,6,25.2924,-3830.02,3.77917,0.21275
8370000,9,40.558,-3817.84,4.75042,0.238286
8380000,7,34.3614,-3828.88,2.65057,0.2105
8390000,7,26.3464,-3819.42,4.3995,0.2195
8400000,8,32.0471,-3820.77,5.4259,0.204333
8410000,9,40.3943,-3814.08,6.39824,0.25
8420000,8,34.9348,-3824.69,6.11081,0.272
8430000,7,32.7886,-3829.69,6.22347,0.2
8440000,8,35.8701,-3822.82,4.96995,0.23575
8450000,6,25.4526,-3836.47,2.05583,0.205
8460000,8,40.9556,-3826.85,3.23222,0.2548
8470000,8,36.3536,-3818.8,4.39847,0.278
8480000,8,39.8548,-3818.89,3.11351,0.254
8490000,11,48.8099,-3812.3,5.14267,0.2855
8500000,8,34.4337,-3816.82,3.18526,0.219667
8510000,7,32.285,-3826.21,2.04281,0.21
8520000,9,40.8091,-3809.68,4.96924,0.2425
8530000,8,29.2411,-3813.6,5.13778,0.233571
8540000,7,27.3902,-3821.02,3.46335,0.2325
8550000,8,31.4993,-3820.99,4.68454,0.237
8560000,6,23.6788,-3830.98,3.47144,0.17
8570000,8,30.0595,-3825.45,4.4313,0.215
8580000,7,23.7074,-3827.98,6.24219,0.19075
8590000,7,29.3909,-3826.91,4.45141,0.224
8600000,9,36.9342,-3831.05,3.51702,0.245
8610000,9,37.635,-3827.89,5.0012,0.262
8620000,8,31.4312,-3823.41,4.49829,0.2457
8630000,7,30.204,-3824.93,3.82545,0.234
8640000,8,39.9072,-3835.39,4.99238,0.227
8650000,8,37.0198,-3829.15,3.74535,0.222333
8660000,8,37.4986,-3831.58,4.64436,0.211
8670000,10,44.0356,-3811.33,5.74256,0.27
8680000,7,29.4779,-3825.61,4.19313,0.224
8690000,6,20.7781,-3833.85,3.69833,0.1865
8700000,7,29.0398,-3828.48,4.00397,0.196
8710000,10,42.3545,-3831.91,5.22406,0.265
8720000,8,30.2661,-3819.37,5.2155,0.267
8730000,8,37.0825,-3829.1,3.20208,0.241
8740000,7,20.8201,-3823,2.34079,0.205
8750000,6,22.8705,-3835.72,2.86142,0.221
8760000,6,22.0013,-3828.25,1.93237,0.208
8770000,8,32.562,-3823.26,6.86456,0.262
8780000,9,36.5761,-3828.15,6.59074,0.21275
8790000,7,26.1662,-3825.6,7.24916,0.24
8800000,8,28.7719,-3816.29,5.3931,0.218
8810000,10,39.632,-3805.52,6.82095,0.248
8820000,9,41.3919,-3821.32,4.0536,0.239
8830000,10,42.2494,-3808.85,5.80883,0.280545
8840000,8,34.6383,-3820.04,6.09886,0.217
8850000,8,29.269,-3840.36,4.55286,0.282
8860000,7,30.7175,-3822.7,3.01824,0.242143
8870000,8,34.8243,-3830.63,3.52548,0.23175
8880000,6,22.1762,-3828.87,1.95785,0.2
8890000,6,23.4583,-3833.87,4.52906,0.197
8900000,6,25.1334,-3832.2,2.34214,0.185
8910000,10,43.2305,-3819.68,1.76602,0.286
8920000,14,61.3733,-3818.94,7.33722,0.304
8930000,6,21.1488,-3829.08,2.53938,0.207
8940000,8,30.1575,-3818.96,3.92847,0.259
8950000,8,31.6681,-3821.73,5.24606,0.249
8960000,11,46.0594,-3818.42,5.57082,0.269
8970000,7,27.3153,-3818.18,2.84831,0.187333
8980000,8,28.3991,-3817.18,3.80287,0.204
8990000,8,29.0317,-3823.27,4.75056,0.228889
9000000,8,26.0563,-3816.46,4.37529,0.227
9010000,9,37.599,-3824.29,3.36912,0.216
9020000,6,15.261,-3828.32,4.77857,0.213222
9030000,10,42.4933,-3818.83,4.48158,0.259
9040000,7,18.5213,-3827.51,4.18987,0.17
9050000,7,21.4409,-3823.02,6.03591,0.195333
9060000,11,41.7719,-3815.33,6.31785,0.217
9070000,9,34.7209,-3824.74,5.2767,0.261
9080000,9,33.6625,-3814.38,6.70376,0.209
9090000,8,30.1697,-3829.48,4.96806,0.26
9100000,10,41.0975,-3816.91,3.46331,0.249
9110000,9,37.5266,-3812.37,4.68696,0.22
9120000,7,22.13,-3825.12,4.06996,0.167
9130000,9,34.902,-3817.93,3.72937,0.1695
9140000,9,31.2338,-3809.56,5.59063,0.198
9150000,9,35.8301,-3820.12,3.62427,0.244143
9160000,11,44.2893,-3811.71,3.19203,0.252
9170000,10,42.7817,-3815.77,4.55668,0.254333
9180000,8,33.9864,-3826.05,3.92258,0.236
9190000,8,30.5252,-3821.46,4.75573,0.182333
9200000,8,34.2515,-3828.53,5.34987,0.228
9210000,8,35.6528,-3823.09,4.3171,0.25
9220000,10,37.4625,-3803.43,6.54987,0.231696
9230000,10,41.595,-3805.96,9.73363,0.23325
9240000,9,37.346,-3813.05,4.66908,0.194636
9250000,9,37.5423,-3802.29,4.88928,0.2142
9260000,9,35.1927,-3800.72,5.40827,0.21425
9270000,8,35.6872,-3816.17,2.64582,0.224
9280000,7,25.5071,-3825.05,5.92681,0.222
9290000,7,27.3188,-3819.69,4.10048,0.195333
9300000,7,30.1291,-3826.6,5.30493,0.236706
9310000,11,48.3089,-3800.87,4.23536,0.239
9320000,10,41.851,-3793.09,4.45889,0.167
9330000,7,27.6617,-3825.63,1.62761,0.223714
9340000,10,46.1064,-3815.16,3.60756,0.242
9350000,11,45.3224,-3806.99,5.87222,0.192
9360000,8,37.2951,-3829.71,4.23837,0.244
9370000,12,50.6381,-3805.13,7.07777,0.226
9380000,11,48.0299,-3801.27,5.53685,0.229
9390000,9,34.9747,-3806.85,6.46824,0.2175
9400000,7,31.9028,-3825.27,5.10563,0.213
9410000,11,50.7725,-3797.71,2.78138,0.24125
9420000,9,36.4842,-3811.45,4.18171,0.247
9430000,11,44.1326,-3807.57,6.25642,0.227333
9440000,10,44.9676,-3817.83,5.43357,0.212
9450000,6,20.691,-3828.91,5.51341,0.167
9460000,9,33.0167,-3812.72,3.70232,0.233682
9470000,9,34.7595,-3813.86,6.22859,0.239667
9480000,8,37.5606,-3813.21,4.30608,0.228
9490000,9,43.6542,-3810.39,4.21702,0.218833
9500000,7,31.4278,-3816.08,2.74505,0.209429
9510000,7,29.8758,-3819.57,4.59815,0.21
9520000,14,60.7075,-3804.99,9.63269,0.254333
9530000,7,31.3914,-3819.38,4.7856,0.184
9540000,7,29.1704,-3817.57,5.94646,0.179333
9550000,12,60.9362,-3798.89,5.45318,0.295
9560000,6,18.4661,-3828.51,3.43641,0.191
9570000,7,18.2655,-3823.71,8.19428,0.1934
9580000,9,32.2864,-3813.35,6.61236,0.227
9590000,10,38.0983,-3810.64,3.77775,0.2625
9600000,10,32.8137,-3812.33,5.80012,0.222
9610000,9,33.4109,-3821.78,3.38504,0.2176
9620000,9,41.1733,-3805.5,4.05524,0.2262
9630000,11,38.4705,-3803.32,12.4598,0.224889
9640000,11,44.365,-3821.82,7.38826,0.26525
9650000,13,44.1723,-3797.96,6.41533,0.270937
9660000,9,42.4187,-3809.54,3.1881,0.244333
9670000,10,44.4925,-3806.9,3.66872,0.217
9680000,8,36.9521,-3817.92,6.74655,0.203
9690000,10,34.8449,-3816.59,4.67075,0.2405
9700000,10,35.5704,-3811.16,5.09119,0.234909
9710000,9,30.1722,-3823.47,7.67316,0.2535
9720000,8,33.6278,-3812.63,6.05033,0.208667
9730000,6,25.9572,-3834.29,2.71518,0.246312
9740000,8,34.2701,-3828.96,4.17722,0.258167
9750000,9,28.0393,-3810.09,5.84382,0.188
9760000,10,43.3168,-3809.34,4.55289,0.241571
9770000,7,26.5305,-3820.75,3.37932,0.219
9780000,8,25.5782,-3813.58,5.59333,0.253125
9790000,9,28.9552,-3821.27,5.82307,0.26275
9800000,7,20.709,-3822.11,3.69992,0.2245
9810000,7,31.7247,-3818.95,3.95102,0.221909
9820000,8,29.539,-3826.78,3.59044,0.2324
9830000,6,19.9356,-3831.94,2.54859,0.222
9840000,7,27.4507,-3831.88,5.40889,0.204
9850000,11,46.3963,-3806.96,7.01534,0.235
9860000,11,57.9321,-3810.15,3.74087,0.238
9870000,10,48.3695,-3802.42,5.82783,0.253
9880000,10,52.6501,-3806.55,4.55034,0.267
9890000,7,25.0147,-3824.74,4.92338,0.255
9900000,7,28.3976,-3819.95,3.38265,0.2325
9910000,8,32.4707,-3820.56,2.37569,0.250286
9920000,7,29.013,-3832.53,3.84473,0.217455
9930000,10,46.376,-3810.78,5.68864,0.307
9940000,10,47.0261,-3806.09,5.17148,0.248
9950000,8,29.8322,-3833.96,5.95588,0.25
9960000,7,23.139,-3818.83,5.37995,0.2045
9970000,7,33.4201,-3822.98,2.8872,0.226545
9980000,8,32.1868,-3815.36,4.18658,0.22075
9990000,7,21.9497,-3832.59,5.86042,0.19775
10000000,7,32.1769,-3823.88,2.11817,0.213167
10010000,10,39.4904,-3815.88,4.04311,0.288
10020000,10,44.3005,-3801.09,6.59674,0.231
10030000,7,26.0941,-3825.11,3.83522,0.206833
10040000,7,28.0137,-3824.43,3.98192,0.167
10050000,10,48.0215,-3806.93,4.00821,0.21
10060000,9,31.3995,-3835.16,6.23164,0.201
10070000,11,45.9025,-3803.91,6.40676,0.238
10080000,8,31.1108,-3812.57,9.02849,0.202286
10090000,10,37.6134,-3801.43,4.74216,0.193727
10100000,9,33.7751,-3813.87,8.18764,0.214
10110000,6,20.948,-3846.19,2.65602,0.232
10120000,10,46.6707,-3796.88,2.50531,0.247
10130000,6,21.1867,-3839.64,4.98996,0.218
10140000,9,38.6014,-3804.88,3.9473,0.234
10150000,7,30.5943,-3814.38,2.98374,0.208
10160000,7,25.3473,-3812.79,2.23061,0.177
10170000,8,35.9503,-3812.78,4.97941,0.253
10180000,8,28.4973,-3817.6,6.28104,0.2044
10190000,7,16.8653,-3836.36,5.01849,0.216
10200000,9,32.7905,-3818.61,7.08595,0.263
10210000,7,22.9987,-3824.29,5.16414,0.233667
10220000,9,34.8625,-3815.84,5.19364,0.222
10230000,9,41.7191,-3819.43,4.23663,0.2342
10240000,7,24.8704,-3822.96,3.1844,0.212
10250000,9,41.8622,-3813.46,5.12917,0.247
10260000,8,23.4479,-3820.19,7.51435,0.24715
10270000,11,48.9259,-3805.93,7.68257,0.28
10280000,11,48.6184,-3813.61,4.70716,0.239
10290000,9,31.2408,-3808.75,5.92906,0.232
10300000,9,40.583,-3821.24,7.03987,0.242
10310000,9,38.7027,-3821.04,3.11681,0.254
10320000,6,24.7478,-3841.3,4.77544,0.225
10330000,7,33.1248,-3825.71,4.31764,0.216
10340000,9,41.1805,-3818.51,7.0354,0.228
10350000,9,42.1308,-3815.13,3.23622,0.272
10360000,8,37.3657,-3830.56,2.10555,0.237833
10370000,12,48.1821,-3806.47,8.44335,0.292
10380000,10,48.2732,-3807.69,3.49241,0.282
10390000,7,29.3647,-3826.61,2.27687,0.244
10400000,8,33.4356,-3828.21,3.76437,0.258
10410000,10,43.0668,-3823.03,4.29594,0.264
10420000,11,43.7999,-3819.76,9.30597,0.29
10430000,9,40.7735,-3816.36,3.87083,0.245
10440000,7,25.6941,-3825.49,6.01187,0.1968
10450000,7,33.618,-3820.2,3.14656,0.198
10460000,9,40.3432,-3836.4,6.55024,0.266714
10470000,8,38.6109,-3823.93,4.66333,0.224
10480000,10,44.2695,-3816,6.7213,0.228
10490000,11,48.2405,-3810.62,6.64426,0.245833
10500000,7,23.6454,-3816.63,3.0416,0.215667
10510000,10,39.3328,-3817.64,7.3735,0.279667
10520000,8,42.2183,-3816.41,1.55512,0.22375
10530000,9,44.5311,-3831.49,4.40596,0.269
10540000,7,24.3138,-3817.15,4.15523,0.211467
10550000,8,36.3804,-3826.21,4.84144,0.255
10560000,9,37.0734,-3827.08,5.04462,0.263
10570000,7,33.4548,-3814.77,4.58455,0.213
10580000,9,42.2102,-3829.33,3.72236,0.245
10590000,6,25.3355,-3835.14,3.73967,0.223
10600000,8,38.8142,-3818.55,2.78145,0.183
10610000,8,33.4902,-3831.25,4.44487,0.272
10620000,8,38.7786,-3811.99,3.00338,0.2145
10630000,9,39.0174,-3802.94,6.10212,0.21
10640000,7,32.7946,-3835.2,2.69384,0.24937
10650000,9,45.3727,-3813.15,4.03489,0.241273
10660000,7,32.3637,-3816.53,3.2383,0.211
10670000,9,36.8777,-3812.58,2.69214,0.219
10680000,7,31.0408,-3815.3,4.29894,0.189
10690000,8,36.9828,-3812.4,4.54329,0.216571
